Toán,Văn,Sử,Địa,Lí,Hóa,Sinh,Ngoại ngữ,GDCD,sbd
6.8,6.75,5.25,8.5,,,,6.2,9.75,51004736
5.8,7.75,7.25,8.75,,,,6.2,9.25,51004737
8.6,6.75,,,6.75,7.5,6,7.6,,51004738
8,8,,,8.75,8.25,6.75,8.6,,51004739
8,7.25,,,7,7.5,5.25,8.6,,51004740
7.2,7.75,4.25,6.25,,,,6.8,9.75,51004741
5.6,5.25,1.75,5.5,,,,3,8,51004742
7.2,5.75,,,6.25,7.25,5.25,4.8,,51004743
8.6,7.5,,,6.5,7.75,8.5,8.6,,51004744
6.8,8.5,9,8.25,,,,9.2,9.5,51004746
8.2,8,,,7.75,8.5,7.5,7.2,,51004745
7.2,7.25,8,8,,,,3.6,10,51004747
4.8,6.25,3,6.5,,,,5,8.25,51004748
5.8,5.75,,,5.25,4.25,5.25,4.6,,51004750
7.6,4,,,5.75,6.5,5,6.6,,51004749
8.4,7,,,6.25,6.5,6,6,,51004751
8.2,6,,,6.25,5.5,5.25,6.4,,51004752
8.4,6.75,,,7,7.75,7.5,8,,51004753
7.2,6.5,4.5,8.75,,,,5.8,9.75,51004754
7.2,7.75,,,6.5,6.5,5.25,6.4,,51004755
7.4,6,7.5,8.75,,,,6.2,9.75,51004756
6.2,5.75,6.25,8,,,,5.6,9.5,51004757
6,7.5,5.5,7.25,,,,7.2,7.75,51004758
7,9,8.25,9,,,,6,9.75,51004759
6,8,,,6.25,8,4.5,5.4,,51004760
9.2,6.75,,,6.25,8.75,9.5,8.2,,51004762
8.4,7.25,,,8.25,7,6,8.2,,51004761
7.4,7.5,,,4.75,7.75,9,7,,51004763
8,7.25,,,6.75,7,7,7.4,,51004764
8.2,8.25,6.5,7,,,,7,9.5,51004765
6,6.25,3.25,6.75,,,,6.8,9.25,51004766
8.2,7.75,,,8.75,8.25,6,9,,51004767
7,7.5,7.5,8.5,,,,6,9,51004768
6.2,7.75,2,7,,,,3,9.25,51004770
8,6.75,,,7,8.5,6.5,7.4,,51004769
8,7.25,8,9.5,,,,9,10,51004771
8.6,7.25,,,8,7.25,8.25,8,,51004774
8,7.75,,,7.5,7.75,7.25,8,,51004772
6,6.75,4.75,7.5,,,,4.6,8,51004773
3.4,6.25,2,5.25,,,,5,7.25,51004775
6,4.75,4.5,7.25,,,,4.2,8.75,51004776
8.4,7,,,7.75,5.75,5.75,9.6,,51004778
3.6,5,5.5,5.75,,,,6.2,7.75,51004777
7.6,7.25,,,7.5,6.5,3.75,7.4,,51004779
7.4,8,,,7,7.75,4.75,6.4,,51004780
6.4,6.75,5,6.25,,,,6,9,51004781
8.4,5,,,6.25,3.75,4.25,4.4,,51004782
8,6.5,,,6.5,6.25,3.75,6.2,,51004783
4.8,7.25,6,6,,,,3.6,7,51004784
7.2,7,,,7,6.75,5.25,7.4,,51004786
7.8,8,6,8.5,,,,3.8,9.75,51004787
6.6,5.75,,,6,6,5.25,6.6,,51004785
7.8,6.5,,,6.25,7.25,7.25,7.4,,51004789
4.4,5,3.25,6,,,,3,8.75,51004788
7.8,7.5,8,7.75,,,,9.2,9.25,51004790
7.4,7.92,6,8.5,,,,7.4,9.5,51004791
8.2,8.5,,,6,8,8,7.2,,51004792
7.2,7.25,4.5,7,,,,4.6,9,51004793
5.8,6,,,5.75,4,4,4.2,,51004794
7,8.75,8,7.5,,,,7,9.5,51004795
9,7.5,,,7,8,5.75,9,,51004796
8.2,7.25,,,6.5,6.75,5.25,6.8,,51004797
7,7.75,6.5,8.25,,,,7.6,9.5,51004798
6.6,6,4,6,,,,5,8.75,51004799
7,6.5,5.75,7,,,,5,8.5,51004801
7.4,7,8.5,8.25,,,,9.4,10,51004800
6.8,6.25,,,5.25,4.75,4.5,6.4,,51004802
8.4,5,,,6.25,8,5,4.2,,51004803
5.8,8.25,8,9,,,,6.6,9.75,51004804
8.8,6.5,,,6.75,7.75,6.25,5,,51004806
7.2,6.08,,,6,7,4,6,,51004805
7.6,7.25,,,6,7.5,6.75,6,,51004807
8,7.25,,,6.5,7.5,4.25,6.4,,51004808
8.6,7.75,8,8.25,,,,8.8,8.75,51004810
8.6,7.75,,,8,6.5,5.75,6.4,,51004809
6.8,7.5,,,6.5,8,6.25,7.2,,51004811
7,7,,,4,5.25,5.25,6.4,,51004812
6.6,6.75,6.25,7.5,,,,6.6,10,51004813
7.6,7.25,,,7,8,8,6.8,,51004814
4.8,5.25,5.25,8,,,,4.8,9.25,51004815
7.8,8,,,7,5.5,5.75,5.4,,51004817
7.2,8.5,7,7.75,,,,6.2,9.25,51004816
8,7,,,6.75,7.25,4.5,6.2,,51004818
7.8,7.25,9,9.25,,,,8.8,9.5,51004819
8,8.25,,,7.5,8.5,7.25,8.8,,51004820
6.6,4.25,,,5.75,6.5,5.25,5.8,,51004822
7.8,6,6,7.25,,,,5.4,9.25,51004821
8.2,7.25,,,7.5,8.25,5.25,7.4,,51004823
8,7.5,,,7.5,7.25,5.75,7.4,,51004824
8.4,8.5,,,7,6.25,6,8.6,,51004825
7.6,7.5,,,8,8,6.25,6.4,,51004826
7.6,7.25,6.5,6.25,,,,5.2,8.5,51004828
8.2,7,8.5,8,,,,5.8,9.5,51004829
8.4,7,,,6.75,8.25,5,8.2,,51004830
7.8,6.75,,,6,5.75,5.75,3.6,,51004827
7.4,4,,,5,7.5,4,4.8,,51004831
7,8.5,6,6.75,,,,8.4,9,51004832
6.8,7,7,7.75,,,,6.2,9,51004833
7,8.25,6,8.75,,,,5.8,9.75,51004834
9.2,7.5,,,7.75,7.5,6.5,7.8,,51004835
8,7.5,,,6.75,8,6,8.4,,51004836
7.8,7,7,7.25,,,,8.2,9.75,51004837
5.8,6.5,4.25,8.25,,,,4.8,8.5,51004838
7,7,4,8.25,,,,4.2,10,51004839
8.4,7.25,,,7,6.5,6,7.2,,51004840
5.6,7,7.25,8,,,,4.8,9.75,51004841
6.8,6.25,3.75,6.75,,,,7.8,9,51004842
8.4,7.5,4.25,8,,,,5,9.75,51004843
8.4,8.75,8.5,8.5,,,,8.8,9.75,51004844
8,7,,,7.25,5.75,5,8.2,,51004846
8.6,5.75,,,8,7.25,6.25,9.2,,51004847
7.6,6.75,3.75,6,,,,5,8,51004845
7,5.75,,,6.5,7.25,5,5.8,,51004849
8.4,6.5,,,7,7.5,5.5,4.6,,51004848
6,5,,,5.5,5,5,4.8,,51004850
7.8,7,,,6.75,6,5.25,4.6,,51004851
7.2,8.75,7.5,8.25,,,,6.6,9.5,51004852
8.2,6.5,,,6,6.75,5.5,8.8,,51004855
7.8,8.25,,,4.5,7.5,5.5,5.8,,51004854
6.8,7.5,,,6.25,7,5.5,3,,51004853
7.4,7.25,,,7,7,5.5,5.8,,51004856
3.8,6,6.5,7.25,,,,3.6,7.5,51004857
8.4,9,,,5.25,8,5.75,8.6,,51004859
6.8,7.25,,,5,5.75,3.75,5,,51004858
7.6,9,,,6,8.25,8.25,9.2,,51004860
5.8,8,8,8,,,,4.6,9.25,51004861
8,8,,,5.5,6.25,6.25,6.8,,51004862
5.4,6.75,5.75,7.5,,,,3.8,9,51004863
4.8,6.25,3.75,7,,,,5.4,5.5,51004864
6.8,6.25,4.25,6.75,,,,3.6,8.25,51004865
6,7,5,8.25,,,,3,9.5,51004867
8.4,6.25,,,7.75,7.75,7.75,5.8,,51004868
7.8,6,,,6.5,7.25,4.75,4.4,,51004866
8.2,6.75,6.75,8,,,,4.8,10,51004870
5.8,5.25,5.25,7.25,,,,4,8.5,51004869
7.8,7,,,6.25,4.5,5.25,6.2,,51004871
7.6,6.75,,,8,5.25,6,9,,51004873
7.2,6.25,5.25,7.25,,,,3.4,9.25,51004872
8.2,8.5,,,7.75,7.75,7.75,6.8,,51004874
8.4,8.5,,,7.75,7.5,6.5,8.6,,51004875
5.8,7.5,4.5,6.5,,,,4.4,7.75,51004876
7.8,7.75,,,5.75,4.25,7,9,,51004877
6.6,7,6.25,8,,,,4.8,9,51004878
8.4,6.25,,,8.25,7,6.25,9.2,,51004879
6.4,7.5,6.75,7.5,,,,6.4,8.75,51004881
8.8,7,,,7.75,5.75,7,9.6,,51004880
7.2,6.75,4.75,7.5,,,,5.8,9.75,51004882
5.2,7.5,7,6.5,,,,5.8,10,51004883
6.4,6.5,3.75,8,,,,5.8,9.5,51004885
7.4,7.5,7.5,8,,,,6.4,9.5,51004884
7.4,6.75,,,5.5,6,3.5,4.4,,51004886
9.2,7.25,,,7.5,6.25,6,8.8,,51004887
7.8,6.75,,,5.75,6.5,4.25,4.6,,51004888
7,7,6.75,7.5,,,,6.8,9.25,51004889
7.2,6,,,4.75,4.75,4.25,4.4,,51004890
7.6,8.25,6.5,8.25,,,,6.4,10,51004891
7,8.25,,,6.75,7.25,6.25,5.8,,51004892
7.6,7,,,6.25,3.75,4.75,5.6,,51004894
7.6,7.5,,,6.25,7.25,6.5,6.8,,51004893
7.8,6.25,,,7.25,7.75,7.5,7.2,,51004895
7.4,6.5,,,6.25,6.5,4,6.4,,51004896
4.8,5.25,2.25,7,,,,4.8,9,51004897
5.8,6.5,4.25,8.25,,,,3,8.75,51004898
6.4,6.75,6.75,8,,,,6.2,9.75,51004899
7,6.75,5.75,7.75,,,,5.8,9.25,51004900
7.6,8,6.5,7.75,,,,6.2,9.5,51004902
5.8,7,7.5,8.25,,,,5.8,10,51004903
6.8,5.5,5.25,7.25,,,,5.6,8.5,51004901
6.6,7.25,6.75,8.75,,,,7.8,10,51004904
6.4,7,6.5,8.75,,,,3.8,9,51004905
8,6.25,,,5.5,6.75,5,4.4,,51004906
6.8,5.75,5.5,7.5,,,,5.6,8.5,51004907
7.4,6.5,,,7,6,7.5,4.8,,51004908
4.4,6.75,3.75,7.75,,,,2.4,9,51004909
8.2,6.75,,,7,7.5,5.25,5,,51004910
7.4,6.5,,,5.75,6.75,5.5,6.4,,51004911
7.4,8,6.25,6.5,,,,8.8,9,51004912
7.2,8.5,9.5,9.25,,,,6.4,9.75,51004913
6.6,8,8,7.5,,,,7,9.75,51004914
8.2,7,,,7.25,7,7.25,6.8,,51004915
8.2,7,7.5,9,,,,6.4,10,51004916
7.2,6.5,,,4.25,6,6.25,8.2,,51004918
7.4,7.42,4.75,8.5,,,,6.2,8.75,51004917
7.2,5.75,4,6.75,,,,4.6,9,51004919
5.8,7,2.5,6,,,,6,8.5,51004920
7.6,8,,,6.5,8.75,8.25,9,,51004921
7.2,6.75,,,6,7.75,5.25,3.6,,51004923
8,9,9,9.5,,,,9,10,51004922
7.6,7.75,,,7.75,7,6.25,7.4,,51004924
7.6,7,8,7.5,,,,8.2,9.75,51004925
6.2,8,7.25,8.75,,,,6.4,9.5,51004926
8.4,8.25,,,7.25,7.25,5.75,8,,51004927
6.4,7,5.75,7.25,,,,8,9,51004928
7.4,7.75,7.25,8,,,,6.4,9.75,51004929
7,6.75,,,6.25,5.25,4.5,4,,51004931
8,6.25,,,7.75,5.75,6.25,8.8,,51004930
5.6,6.25,6.25,7,,,,5.4,9.25,51004932
8.2,6.25,,,6.5,7.25,6.25,6,,51004933
8.6,6.5,,,8.25,7.25,6.75,7,,51004935
7.8,7,,,5.75,5,4,6.6,,51004934
6.4,4.5,4.25,6.75,,,,7.2,8.75,51004936
7.8,8,,,6.5,7.75,7.5,9,,51004937
6.4,8.25,9.5,8.25,,,,6.6,9.25,51004939
6.8,7,4.25,8,,,,4.2,9.75,51004938
7,6.5,,,6.5,6.25,5.5,6.6,,51004940
8,7.75,7.25,7.25,,,,6.2,9.5,51004941
6.8,6.25,8.75,6.5,,,,5.8,8.5,51004942
7.4,5.5,,,6.5,6.25,5,6.4,,51004943
5.8,3.25,,,4.25,5.25,5.5,5.6,,51004944
8.2,6.5,,,6.75,7.75,6,6.4,,51004945
8.4,8,,,8,8,6,8.2,,51004946
5.6,7,5.5,8,,,,4.6,9.75,51004947
8,7.75,,,8.5,7.5,6,6.6,,51004948
7.8,7.75,,,7.25,6,4.75,8.6,,51004949
7.4,6.75,,,5.75,7.75,5.75,5.6,,51004950
8,6.75,,,5.75,5.75,6.25,4.4,,51004951
8.2,8.25,,,8,7.75,5.5,9.2,,51004952
7.8,8.5,,,7,6.75,6.5,9.2,,51004953
8,7.75,,,7.5,7.5,6.75,6.2,,51004954
7.8,7.25,7.25,9.25,,,,5.6,9.75,51004956
6.8,5.67,,,6.25,6,5.25,5.4,,51004955
6,8.25,7.25,7.75,,,,6,9.5,51004957
9,8,,,6.5,8,7,5.4,,51004959
7.2,8.75,,,7,7.25,5.25,7.6,,51004958
7.8,8,,,7,6,6.25,5.6,,51004960
7.6,8,,,7,8.5,7,5.4,,51004962
6.8,8,8.25,8.25,,,,5.6,9.75,51004961
4.8,5.25,4.25,5.75,,,,3.8,7,51004963
5.8,5.5,7.25,8,,,,4.6,9.5,51004964
8.4,7.25,,,8.25,7.75,6.5,9.4,,51004965
8.2,7,,,7.75,6.75,4.75,9.8,,51004966
8,8.25,,,7,5.5,7.5,8,,51004967
3.8,6.5,5,7,,,,5,7,51004969
7,7.5,,,5,7.5,5.25,7,,51004968
8.6,8.75,,,8,4.5,3.75,9.6,,51004971
7.8,7.75,,,7.5,6.25,5,7,,51004970
9.4,6,,,9,7.75,8.25,9,,51004972
6.4,6.25,6.75,7.75,,,,5.8,8.75,51004973
7.4,6.5,,,5.25,7.75,4,4.2,,51004975
7.4,7,,,5.75,6.5,5,5.8,,51004974
4.8,6,5.5,7.75,,,,4.2,9.25,51004977
7.8,8,,,7.5,6.25,7.25,9.2,,51004976
7.4,7,,,4.75,7.5,6,4.6,,51004978
8,8,,,7.75,7.75,5.25,7.6,,51004979
7,8.75,4.75,7.5,,,,8.2,9.5,51004980
4.6,6,5,7.25,,,,3.2,8.75,51004981
4,7,4.5,6.25,,,,3.6,8.5,51004982
4.8,6.5,2,6.75,,,,5.2,9,51004983
8,7.25,8,8.5,,,,6.4,10,51004984
8,8,,,7.75,7.25,6.75,7.2,,51004987
6.8,8.25,8,8.5,,,,7.2,9.5,51004986
8.8,8.5,,,7.5,7,6.25,9,,51004985
7,7,,,4,2.75,2.25,2.8,,51004988
6,7.25,,,6.25,5,4.5,7.8,,51004989
8.8,7.75,,,5.75,7.25,8.25,6.4,,51004990
8.2,5.75,,,6.5,6.75,3.25,4,,51004991
7.6,8,8,8.5,,,,8.8,9.75,51004992
7.6,8.25,8.25,9.25,,,,7,10,51004995
6.6,5.75,8,8.25,,,,4,8,51004993
8,7,6.25,9,,,,8.8,10,51004994
8.2,6.75,,,6.5,7.25,4.75,7.6,,51004996
6.2,6.25,5.25,7.25,,,,5.8,9.75,51004997
6.4,8,6,5.75,,,,7.8,8.75,51004998
6.8,7.75,,,6.25,8,5.75,4.6,,51004999
7.6,9,,,5.5,6.25,7.25,8.8,,51005001
6.6,6.75,6.5,8,,,,8.4,9.5,51005000
7.2,7,4.25,7.25,,,,5,9,51005003
6.8,8,3.75,7.25,,,,6.4,9.5,51005002
8,7,,,5.5,7.5,6.75,5.8,,51005004
7.2,6.75,,,6.25,5.75,7,7.6,,51005005
8,7.5,3.5,7.25,,,,5.8,9,51005006
4.2,5.25,4.75,6.5,,,,2.8,8.5,51005007
8.4,7.25,,,6.75,8.25,6.75,8.4,,51005008
6.4,6,,,5.5,4.75,4.75,8.2,,51005009
7.8,8.25,,,7.75,7.25,6.5,7,,51005010
7.4,7.75,,,6.5,3.5,5.75,5.4,,51005011
7.2,7.25,,,7,7.5,5.75,5,,51005013
7.4,7,,,5.75,2,6,8,,51005012
7,7.75,,,5,5.25,5.25,4.6,,51005014
5.6,5.75,1.75,5.75,,,,6.6,7.5,51005015
7.4,6.75,4.25,7.5,,,,4.6,8.25,51005016
7,7.75,,,4.75,5.5,3.5,5.8,,51005017
9,9,7.25,9.25,,,,8.6,9.5,51005018
6.2,8.5,,,6.5,7.25,4.25,5.2,,51005019
6.8,7.25,7.25,8,,,,6,8.5,51005020
6.6,7.5,,,6.75,4.25,5.25,4.6,,51005021
5.2,8.5,5.25,7,,,,4.2,9,51005022
7.6,8.5,,,6.25,6,5.25,6.8,,51005023
7.2,8.5,,,7.25,4.75,5.25,8.8,,51005024
5.6,7.5,4,8.25,,,,7,9.75,51005025
7,7.75,5.25,7.25,,,,9,8.5,51005026
6.4,7.25,6.5,8.5,,,,6.4,9.5,51005027
8.2,9,6.75,9,,,,9,10,51005029
8.6,8.75,8,8.5,,,,6.6,10,51005028
7.2,7.75,,,5.75,8.25,8.25,6.4,,51005030
7.2,8,,,4.75,6.75,5.25,9.2,,51005031
7.6,8,,,7,6.5,7.25,5.6,,51005034
7.2,6,7.5,8.75,,,,9,10,51005033
8.8,6.5,8.25,8.25,,,,9.8,9.5,51005032
7,8.5,5.5,7.25,,,,5.6,8,51005035
7.8,8,,,6,6.5,5.75,7,,51005038
6.6,8,,,6.5,6.5,4.5,6.8,,51005036
7.4,8.5,8.25,9,,,,7.2,9.5,51005037
5,5.75,3.5,7.25,,,,3.8,9.5,51005039
7.2,8.25,6.25,8,,,,6,9,51005040
7.4,7.5,,,7.25,7,6,7.8,,51005042
5.2,6,5.25,7.25,,,,6.2,9,51005041
7.4,8.75,7.75,8.5,,,,6.6,9.75,51005043
7.6,8.25,5.75,7.75,,,,7.2,9.5,51005044
6.4,7,7.5,7.75,,,,6.2,9.75,51005045
7.8,8.5,,,7,7.5,7.25,9.2,,51005046
5.6,7.25,4.25,7.75,,,,5,8.5,51005047
3.2,5.25,4.25,6.5,,,,4.2,6.25,51005048
8.2,8.5,,,7,5.75,6.5,8.6,,51005049
7.4,7.75,5.5,7.25,,,,5.6,7.75,51005050
6.4,5.5,4.75,8,,,,3.8,9.75,51005052
5.8,5.25,4.5,7.5,,,,4.4,9,51005053
4.2,6,7.5,6.75,,,,4.6,8,51005051
5.4,7.25,4.75,7,,,,5.4,8.25,51005054
7,8.5,5,8.25,,,,6.8,9.5,51005055
5,7.75,5.5,6.25,,,,5.8,7.5,51005056
7.2,8.75,8.5,8.5,,,,6.8,9.75,51005057
6.6,8.25,5,7,,,,7.8,9.75,51005058
8.8,7.75,,,5.75,7.75,9,6.4,,51005060
6.2,5.5,,,5,2.75,4.25,3.8,,51005059
6,6,2.75,6,,,,4.4,6.5,51005061
5.4,7.75,3,7.75,,,,4,8,51005062
6,8,3,6.25,,,,3.4,8.25,51005063
7.6,7.75,,,5.25,5,6.75,8.6,,51005064
8,8.5,,,8,6.5,7,9,,51005065
4.2,7,3,7,,,,5.4,6.75,51005066
7.4,8.5,8.5,9.25,,,,6,9.75,51005067
8,8,,,7.75,8,4.25,8.4,,51005068
7,8.75,9.5,8.5,,,,6.4,9.25,51005069
5,5.5,3.25,7,,,,4.4,9.25,51005070
6.8,7.25,5.25,8,,,,6.6,7,51005071
8.8,7,,,6,6.5,6.25,9.2,,51005073
6.4,6.75,5.25,6.25,,,,4.4,9.25,51005072
5.6,7,3,7,,,,4.8,7.75,51005074
6.8,6.75,8.25,7.75,,,,4,8.5,51005076
5.8,8,8,8.5,,,,5.2,9.75,51005075
4.4,5.5,2.25,6.25,,,,4.8,8.5,51005077
4.8,6,3.75,6.75,,,,4.8,7.25,51005078
3.6,6.25,3.25,7.5,,,,5.8,8.75,51005079
7.6,8.25,7,8.25,,,,6.6,9.5,51005080
6,7.5,6.5,7.75,,,,6.4,9.75,51005081
7.4,8.25,,,5.25,7,5.5,6.4,,51005082
8.2,9.25,8.75,8.5,,,,8.2,9.75,51005083
7,7.5,7.25,8.75,,,,6.2,9,51005085
7,8,7,9,,,,6.2,9.25,51005084
7.4,6.25,,,5.75,4.75,2.75,5,,51005086
5.6,6,4,7,,,,4.8,6.75,51005087
7.2,7,5,7.25,,,,4.4,9.75,51005088
7,9,7.25,7.75,,,,8.2,9.75,51005089
8,9.25,7.75,9.5,,,,9.4,9.75,51005090
8,7.5,7.25,8.25,,,,5,9.25,51005091
5.2,5.5,3.75,6.25,,,,3.2,6.5,51005092
7.8,7,,,6.5,4.75,5.5,8.2,,51005093
5.4,6.25,5.5,6,,,,5.2,7.25,51005094
7.6,7.75,7,8.25,,,,9.2,9.75,51005095
5.4,8,4,7,,,,5,8.5,51005096
7,8,5.5,7.5,,,,6,9.75,51005097
5.4,6.75,4.25,6.75,,,,5.4,7.5,51005098
7.6,7.5,6.75,8.5,,,,6.8,8.5,51005100
5.4,6,4.75,8,,,,4.6,8.25,51005099
8,6.5,,,5.5,4,5,4.2,,51005101
4.6,6.75,4.5,6.75,,,,4,9,51005102
8.2,7.25,6.5,8.25,,,,7.4,8,51005103
2.6,7,3.25,5.75,,,,3.8,6.75,51005104
7,7.25,,,3.5,2,3.5,3.2,,51005105
7.4,9,,,7,7,5.25,9.2,,51005106
7.8,7.75,7.5,8.25,,,,6.4,9.5,51005108
6.2,6,6.25,7.75,,,,4.8,7,51005107
4,7.5,2.75,6.75,,,,6.2,7,51005110
6.4,7.5,7.25,7.25,,,,8.2,9.5,51005109
6.8,7.75,5.75,8,,,,5.2,8.5,51005111
5.6,8.75,7.5,7.75,,,,6,9.75,51005112
5.4,6.75,7.25,8.25,,,,5.2,9.25,51005113
5.6,8,4,7.5,,,,5.6,8.75,51005114
7.2,7.5,5.75,7,,,,7.6,9,51005115
5.8,5.25,5.25,7.5,,,,4.4,9.25,51005118
6,6.5,7.25,5.75,,,,5.6,8.5,51005117
8.2,6.75,,,5.5,8.25,8.5,9,,51005116
5.4,7.25,4,6,,,,3.6,6.75,51005119
5.4,6,4.5,6.25,,,,6,8.75,51005120
7,6.75,8,7.5,,,,5.8,9.75,51005121
7,8,6.25,7.75,,,,7.4,8.5,51005122
7.8,7.75,,,5.75,7.5,5.75,7.6,,51005123
8.8,7.75,9.25,9.5,,,,8.8,10,51005124
6,6.5,,,2.75,3.75,4.5,3.6,,51005125
5.6,7,6,7.75,,,,5.6,8.75,51005126
7.8,7,,,6.25,8.5,4.75,4.6,,51005127
7.6,6,2.25,6.25,,,,6.6,8.5,51005128
7.4,8.5,5.25,6.75,,,,6.8,8.75,51005129
6.4,6.5,4.75,6.25,,,,4,8.75,51005131
7.2,7.25,3.25,6.25,,,,4.2,7.75,51005130
8,8,8.75,9.25,,,,6.8,10,51005134
6.8,8.25,6,7.5,,,,6.6,8,51005133
5.8,6.25,3.75,6.5,,,,6.6,8,51005132
6.8,5,6.75,8.25,,,,5.6,9.5,51005135
5.4,8.75,7.25,7.5,,,,6.4,9.25,51005136
5.8,8.5,6.5,7.75,,,,6.4,9.5,51005137
8.2,7,5.25,7.5,,,,8.6,8.25,51005138
5.6,6.5,4.75,6.25,,,,4.2,8.75,51005139
7,8,6.5,7.25,,,,7.6,9.5,51005140
7.8,9,6.75,7.75,,,,7.6,9.75,51005142
4.6,7.5,1.5,6.25,,,,3.4,5.75,51005141
5.2,8.75,4.25,7,,,,3.8,8.75,51005143
6.8,8.5,7.75,7.75,,,,8.8,9,51005144
5.6,7.5,4.5,8.25,,,,3.2,9,51005145
6.2,8.5,5.25,8,,,,5.8,9.5,51005146
8.2,8.75,,,7.25,6.25,6.5,9.6,,51005147
5.4,7,4.25,5.5,,,,7,7.75,51005148
5.4,8,6,8.25,,,,7.4,8.5,51005149
8.2,9,,,7,7.25,8.25,8.6,,51005150
6,8.5,6.5,7,,,,6.2,9,51005151
3.6,6.75,3,7,,,,3.6,9,51005152
6.4,8.25,7.75,8.5,,,,7,8.5,51005153
7.6,7.75,4,6.75,,,,8.4,8.75,51005154
6.6,7,5.75,7.75,,,,5.2,8.75,51005155
7.4,6.75,6.75,8.75,,,,5.2,9.75,51005156
7.8,9,7.25,8.25,,,,7,10,51005158
6.6,6.5,7,6.25,,,,2.2,8.5,51005157
6.6,8.25,5.25,7,,,,6.8,8.75,51005159
8.2,8.5,,,6.75,7.5,8.25,9.2,,51005160
2.2,4.25,3,5.25,,,,3.8,3.5,51005161
7.6,8.5,6.75,9,,,,7.6,9.5,51005162
6.4,8,3,7.5,,,,5.8,8.25,51005163
6.2,6.75,,,4.25,2.5,5,5.4,,51005164
7.6,8.75,8.25,8,,,,4.8,9.5,51005165
7.2,8.75,6,8.25,,,,8.2,8.5,51005167
6.4,7,,,4.5,5.75,7.5,4.8,,51005166
7.2,8.75,9,7.25,,,,6.4,9.25,51005168
7,8.25,,,5.75,6.5,7,7.6,,51005169
4,6.75,4,7.25,,,,5.2,8.75,51005170
7.2,8.5,6,9.25,,,,6.6,9.25,51005171
5,4.75,3.25,6.5,,,,4.6,7.75,51005172
8,7.5,,,6.5,8.5,6.75,4,,51005173
8.6,9.25,,,8.25,8.75,9,8.6,,51005174
7.2,7.75,6.5,8.75,,,,7.6,9.5,51005175
4.6,6.25,4.5,7.25,,,,3.8,7,51005176
9,6.25,7.75,8.5,,,,9.6,9.75,51005177
7.4,5.75,,,5,6.75,7.5,5.6,,51005178
6.2,6.5,3.5,7.25,,,,4,8.5,51005179
2.4,6.5,3.75,6.25,,,,3.8,6.5,51005180
7.6,8.5,6.5,7.75,,,,7.4,9.5,51005181
2.6,6,5.75,5.5,,,,3.8,8,51005182
5.4,9,6.75,8.25,,,,6.8,9.25,51005183
5.6,7.25,3.75,8,,,,6.2,8.75,51005184
5,9,6.25,7.5,,,,7,8.25,51005185
6.2,8.5,,,4.75,5.25,4.25,7.2,,51005186
6.6,7,6.75,8.75,,,,6.4,9.25,51005187
7.2,6,5,7.5,,,,5.8,9,51005188
6.6,6.25,4.5,7.75,,,,6.8,8.25,51005189
7,7,6.5,7.75,,,,5.4,9.25,51005191
7.8,8.75,,,4.25,7.5,7,8,,51005192
5.4,7.75,4.25,7.75,,,,5.2,10,51005190
4,7.5,5.25,7.25,,,,5.6,7.25,51005193
4.8,8,6,7,,,,6,8,51005194
3.8,9,2.75,8,,,,5.2,8.75,51005195
5.8,8.75,7,8.5,,,,6,9.5,51005196
7,5.75,3.25,8,,,,6,8.75,51005197
5.2,8,4.25,7.5,,,,5.4,8.75,51005198
6.6,8.75,7.75,9.25,,,,8.8,9.75,51005199
8.2,7.75,,,7.5,6.25,4.5,9.6,,51005201
6.4,7.25,2.75,7.75,,,,4.4,8.25,51005200
6.8,7.25,7.5,7.75,,,,5.2,9.75,51005202
6.4,6.5,5,7,,,,7.4,9.5,51005203
6.8,7,7,9.25,,,,6.6,9.25,51005204
6.2,8.5,5,6.75,,,,5.2,9,51005205
5,6,,,3.75,2.75,4,6.2,,51005206
7.2,6.5,4.25,7,,,,4.2,9,51005208
7.8,5.5,,,5.75,5.25,7.5,6.6,,51005207
7.2,7.25,5,9,,,,6.8,9.75,51005209
5.6,6.25,7.25,9.25,,,,6.8,8.75,51005210
6.4,8.75,4.25,6.5,,,,6.2,7.25,51005211
6.6,7.5,7.5,7.75,,,,7.8,9.75,51005212
5.6,7.5,4.75,8.5,,,,6.4,9,51005213
7.8,8,,,7.5,6,4.5,7.2,,51005214
7.4,7.5,,,6.25,7.5,4.5,7,,51005216
5.8,7.75,5.75,6.5,,,,4.2,8.75,51005217
5.6,9,5.25,6,,,,6.2,8,51005215
6.8,8,5,7.75,,,,6.6,9.25,51005218
6.4,7,5.5,7.25,,,,6.2,8.25,51005219
6.6,7.5,5.5,8.5,,,,4.6,9,51005220
6.6,8.25,4.5,7,,,,5.4,8.5,51005221
6.4,8.5,5.25,7,,,,4.8,8,51005222
4.6,8,4.5,8.5,,,,4.4,9.75,51005223
7,5.75,7.25,9.25,,,,5.4,9.25,51005225
4.2,5.75,3.5,7.25,,,,2.8,8,51005224
5.8,7.25,5.5,7.75,,,,3.8,9,51005226
8,9,,,8.25,7.75,7.75,9,,51005227
8.8,8.25,,,7,8,5.5,8,,51005228
7.6,7.5,8,9,,,,6.6,9.25,51005229
7.6,5.5,6,7.5,,,,6.4,10,51005230
8.4,7.5,,,5.5,6.25,5,6.8,,51005231
